amount,transactionAmountLevel,taxHavenRiskLevel,transactionType,isFraud
32.48,LOW,NONE,DOMESTIC,0
5292.18,HIGH,NONE,DOMESTIC,1
211.57,LOW,NONE,DOMESTIC,0
369.62,LOW,NONE,INTERNATIONAL,0
377.28,LOW,HIGH,INTERNATIONAL,0
133.94,LOW,NONE,DOMESTIC,0
82.38,LOW,NONE,DOMESTIC,0
3857.94,HIGH,NONE,DOMESTIC,0
852.31,MEDIUM,NONE,DOMESTIC,0
667.3,MEDIUM,NONE,DOMESTIC,0
478.96,LOW,NONE,DOMESTIC,0
56.78,LOW,LOW,DOMESTIC,0
1234.34,HIGH,NONE,INTERNATIONAL,0
70.48,LOW,NONE,INTERNATIONAL,0
322.49,LOW,NONE,DOMESTIC,0
24.06,LOW,NONE,INTERNATIONAL,0
13.99,LOW,NONE,DOMESTIC,0
338.09,LOW,NONE,INTERNATIONAL,0
73.8,LOW,NONE,DOMESTIC,0
15.0,LOW,NONE,DOMESTIC,0
456.44,LOW,NONE,DOMESTIC,0
3849.65,HIGH,NONE,DOMESTIC,1
1435.88,HIGH,NONE,DOMESTIC,0
155.44,LOW,NONE,DOMESTIC,0
222.64,LOW,NONE,DOMESTIC,0
729.26,MEDIUM,LOW,DOMESTIC,0
1000.75,HIGH,NONE,DOMESTIC,1
138.36,LOW,NONE,DOMESTIC,0
230.39,LOW,NONE,DOMESTIC,0
330.12,LOW,NONE,DOMESTIC,0
464.69,LOW,NONE,DOMESTIC,0
183.82,LOW,NONE,DOMESTIC,0
187.08,LOW,NONE,INTERNATIONAL,0
1417.15,HIGH,NONE,DOMESTIC,0
1126.06,HIGH,NONE,DOMESTIC,1
419.11,LOW,NONE,DOMESTIC,0
2240.43,HIGH,NONE,DOMESTIC,0
130.57,LOW,NONE,DOMESTIC,0
1967.74,HIGH,NONE,DOMESTIC,0
457.61,LOW,NONE,INTERNATIONAL,0
18206.12,HIGH,NONE,DOMESTIC,1
43.98,LOW,NONE,DOMESTIC,0
86.75,LOW,NONE,DOMESTIC,0
387.22,LOW,NONE,DOMESTIC,0
376.11,LOW,MEDIUM,INTERNATIONAL,0
3060.44,HIGH,MEDIUM,DOMESTIC,1
89.24,LOW,NONE,DOMESTIC,0
746.4,MEDIUM,NONE,INTERNATIONAL,0
1056.75,HIGH,NONE,DOMESTIC,0
569.58,MEDIUM,NONE,DOMESTIC,0
60.12,LOW,NONE,INTERNATIONAL,0
1471.59,HIGH,NONE,DOMESTIC,1
1156.57,HIGH,NONE,DOMESTIC,0
494.26,LOW,NONE,INTERNATIONAL,0
289.89,LOW,LOW,DOMESTIC,0
298.53,LOW,NONE,DOMESTIC,0
197.82,LOW,NONE,DOMESTIC,0
522.53,MEDIUM,NONE,DOMESTIC,0
229.44,LOW,NONE,DOMESTIC,0
69.97,LOW,LOW,DOMESTIC,0
53.41,LOW,NONE,DOMESTIC,0
79.71,LOW,NONE,INTERNATIONAL,0
296.93,LOW,NONE,DOMESTIC,0
212.14,LOW,NONE,DOMESTIC,0
294.22,LOW,MEDIUM,INTERNATIONAL,1
432.56,LOW,HIGH,INTERNATIONAL,1
94.32,LOW,MEDIUM,INTERNATIONAL,0
1591.24,HIGH,NONE,INTERNATIONAL,0
153.27,LOW,NONE,DOMESTIC,0
122.55,LOW,NONE,DOMESTIC,0
421.93,LOW,NONE,INTERNATIONAL,0
18.44,LOW,NONE,DOMESTIC,0
75.67,LOW,NONE,DOMESTIC,0
827.22,MEDIUM,NONE,INTERNATIONAL,0
21.08,LOW,NONE,DOMESTIC,0
994.61,MEDIUM,NONE,DOMESTIC,0
1691.99,HIGH,NONE,DOMESTIC,0
133.6,LOW,NONE,DOMESTIC,0
326.22,LOW,NONE,DOMESTIC,0
996.65,MEDIUM,NONE,DOMESTIC,0
117.15,LOW,NONE,INTERNATIONAL,0
709.9,MEDIUM,NONE,DOMESTIC,0
88.91,LOW,NONE,DOMESTIC,0
115.45,LOW,NONE,INTERNATIONAL,0
74.78,LOW,NONE,INTERNATIONAL,0
349.39,LOW,NONE,DOMESTIC,0
1050.36,HIGH,NONE,DOMESTIC,0
171.58,LOW,NONE,DOMESTIC,0
39.55,LOW,NONE,INTERNATIONAL,0
51.01,LOW,NONE,DOMESTIC,0
374.78,LOW,NONE,DOMESTIC,0
2652.31,HIGH,LOW,INTERNATIONAL,0
374.34,LOW,NONE,DOMESTIC,0
130.49,LOW,NONE,DOMESTIC,0
618.92,MEDIUM,NONE,INTERNATIONAL,0
159.22,LOW,NONE,INTERNATIONAL,0
132.02,LOW,NONE,DOMESTIC,0
60.32,LOW,NONE,DOMESTIC,0
1472.97,HIGH,NONE,DOMESTIC,1
7.14,LOW,NONE,DOMESTIC,0
645.96,MEDIUM,NONE,DOMESTIC,0
117.63,LOW,NONE,DOMESTIC,0
126.43,LOW,NONE,DOMESTIC,0
2160.84,HIGH,NONE,DOMESTIC,0
83.89,LOW,NONE,DOMESTIC,0
87.84,LOW,NONE,DOMESTIC,0
184.49,LOW,NONE,DOMESTIC,0
384.65,LOW,NONE,DOMESTIC,0
121.16,LOW,NONE,DOMESTIC,0
26.28,LOW,NONE,DOMESTIC,0
68.37,LOW,LOW,INTERNATIONAL,0
1240.7,HIGH,NONE,INTERNATIONAL,0
243.37,LOW,NONE,DOMESTIC,0
404.48,LOW,NONE,DOMESTIC,0
154.58,LOW,LOW,INTERNATIONAL,0
90.32,LOW,NONE,DOMESTIC,0
2118.25,HIGH,NONE,INTERNATIONAL,1
170.64,LOW,NONE,DOMESTIC,0
120.91,LOW,NONE,DOMESTIC,0
966.25,MEDIUM,NONE,DOMESTIC,0
82.97,LOW,LOW,DOMESTIC,1
98.57,LOW,NONE,DOMESTIC,0
223.06,LOW,NONE,INTERNATIONAL,0
220.08,LOW,NONE,DOMESTIC,0
312.34,LOW,NONE,DOMESTIC,0
3704.79,HIGH,NONE,DOMESTIC,0
346.39,LOW,NONE,INTERNATIONAL,1
8.88,LOW,NONE,DOMESTIC,0
341.77,LOW,NONE,DOMESTIC,0
231.54,LOW,NONE,DOMESTIC,0
233.29,LOW,NONE,DOMESTIC,0
306.63,LOW,NONE,INTERNATIONAL,0
211.65,LOW,NONE,DOMESTIC,0
204.92,LOW,NONE,DOMESTIC,0
503.33,MEDIUM,NONE,INTERNATIONAL,0
105.83,LOW,NONE,DOMESTIC,0
61.21,LOW,NONE,DOMESTIC,0
13039.42,HIGH,NONE,DOMESTIC,0
83.7,LOW,NONE,INTERNATIONAL,0
251.85,LOW,NONE,DOMESTIC,0
29.21,LOW,NONE,DOMESTIC,0
257.46,LOW,NONE,DOMESTIC,0
62.41,LOW,NONE,DOMESTIC,0
121.06,LOW,NONE,DOMESTIC,0
901.87,MEDIUM,NONE,DOMESTIC,0
416.06,LOW,NONE,DOMESTIC,0
473.89,LOW,NONE,DOMESTIC,1
20.14,LOW,LOW,INTERNATIONAL,0
2626.58,HIGH,NONE,DOMESTIC,0
44.02,LOW,NONE,INTERNATIONAL,0
1732.26,HIGH,NONE,DOMESTIC,0
873.68,MEDIUM,NONE,DOMESTIC,0
479.64,LOW,NONE,DOMESTIC,0
69.37,LOW,NONE,DOMESTIC,0
269.96,LOW,NONE,DOMESTIC,0
116.5,LOW,NONE,DOMESTIC,0
228.8,LOW,NONE,INTERNATIONAL,0
157.01,LOW,NONE,INTERNATIONAL,0
14.03,LOW,NONE,DOMESTIC,0
1000.28,HIGH,NONE,DOMESTIC,0
197.18,LOW,NONE,DOMESTIC,0
114.34,LOW,LOW,INTERNATIONAL,0
103.25,LOW,NONE,DOMESTIC,1
356.93,LOW,NONE,DOMESTIC,0
65.83,LOW,NONE,DOMESTIC,1
10.48,LOW,NONE,DOMESTIC,0
381.17,LOW,NONE,DOMESTIC,0
443.38,LOW,NONE,DOMESTIC,0
168.03,LOW,NONE,DOMESTIC,0
46.71,LOW,NONE,DOMESTIC,0
248.06,LOW,NONE,DOMESTIC,0
30.46,LOW,NONE,DOMESTIC,0
54.97,LOW,LOW,INTERNATIONAL,0
79.85,LOW,NONE,DOMESTIC,0
687.42,MEDIUM,MEDIUM,INTERNATIONAL,0
134.84,LOW,NONE,DOMESTIC,0
120.18,LOW,NONE,DOMESTIC,0
3079.31,HIGH,LOW,INTERNATIONAL,1
354.05,LOW,NONE,DOMESTIC,0
347.68,LOW,MEDIUM,INTERNATIONAL,1
133.56,LOW,NONE,DOMESTIC,0
98.35,LOW,NONE,INTERNATIONAL,0
11.5,LOW,NONE,DOMESTIC,0
813.57,MEDIUM,NONE,DOMESTIC,0
402.96,LOW,NONE,DOMESTIC,0
172.73,LOW,NONE,INTERNATIONAL,0
182.8,LOW,NONE,INTERNATIONAL,0
594.32,MEDIUM,NONE,DOMESTIC,0
26.97,LOW,LOW,INTERNATIONAL,0
99.21,LOW,MEDIUM,INTERNATIONAL,0
47.45,LOW,NONE,DOMESTIC,0
2404.66,HIGH,NONE,DOMESTIC,1
717.49,MEDIUM,NONE,DOMESTIC,0
11.25,LOW,HIGH,DOMESTIC,0
28.5,LOW,NONE,DOMESTIC,0
184.0,LOW,NONE,INTERNATIONAL,0
116.26,LOW,NONE,DOMESTIC,0
36.81,LOW,NONE,DOMESTIC,0
3038.31,HIGH,NONE,DOMESTIC,0
335.48,LOW,NONE,DOMESTIC,0
417.64,LOW,NONE,DOMESTIC,1
86.44,LOW,NONE,DOMESTIC,0
583.3,MEDIUM,NONE,DOMESTIC,0
131.64,LOW,NONE,DOMESTIC,0
150.07,LOW,NONE,DOMESTIC,0
501.94,MEDIUM,NONE,INTERNATIONAL,0
24.4,LOW,NONE,DOMESTIC,0
1900.01,HIGH,LOW,DOMESTIC,0
281.42,LOW,LOW,DOMESTIC,0
1240.04,HIGH,NONE,DOMESTIC,0
51.51,LOW,NONE,INTERNATIONAL,0
63.27,LOW,NONE,DOMESTIC,0
45.84,LOW,NONE,INTERNATIONAL,0
308.44,LOW,NONE,INTERNATIONAL,0
240.5,LOW,NONE,DOMESTIC,0
117.53,LOW,NONE,DOMESTIC,1
55.96,LOW,NONE,DOMESTIC,0
39.79,LOW,NONE,INTERNATIONAL,0
206.06,LOW,NONE,DOMESTIC,1
117.34,LOW,NONE,DOMESTIC,0
87.19,LOW,NONE,DOMESTIC,0
1776.14,HIGH,LOW,DOMESTIC,0
196.86,LOW,NONE,DOMESTIC,0
1221.93,HIGH,LOW,DOMESTIC,0
107.1,LOW,NONE,DOMESTIC,0
306.15,LOW,NONE,INTERNATIONAL,0
204.13,LOW,NONE,DOMESTIC,0
22.24,LOW,NONE,DOMESTIC,0
1513.05,HIGH,NONE,DOMESTIC,0
183.31,LOW,NONE,INTERNATIONAL,0
602.62,MEDIUM,NONE,DOMESTIC,0
79.71,LOW,MEDIUM,INTERNATIONAL,1
176.11,LOW,NONE,DOMESTIC,0
68.26,LOW,NONE,INTERNATIONAL,0
1167.04,HIGH,MEDIUM,DOMESTIC,0
334.97,LOW,LOW,DOMESTIC,0
361.1,LOW,NONE,DOMESTIC,0
1376.33,HIGH,LOW,INTERNATIONAL,0
1048.05,HIGH,HIGH,INTERNATIONAL,1
618.22,MEDIUM,NONE,DOMESTIC,0
32.28,LOW,NONE,DOMESTIC,0
86.01,LOW,NONE,DOMESTIC,0
56.73,LOW,NONE,DOMESTIC,0
587.45,MEDIUM,NONE,DOMESTIC,0
277.0,LOW,NONE,DOMESTIC,0
33.66,LOW,NONE,DOMESTIC,0
170.51,LOW,NONE,DOMESTIC,0
29.27,LOW,NONE,INTERNATIONAL,0
204.77,LOW,NONE,DOMESTIC,0
23.54,LOW,NONE,DOMESTIC,0
449.23,LOW,NONE,DOMESTIC,0
366.46,LOW,NONE,DOMESTIC,0
2891.0,HIGH,NONE,DOMESTIC,0
691.08,MEDIUM,NONE,DOMESTIC,0
124.3,LOW,NONE,DOMESTIC,0
663.83,MEDIUM,NONE,DOMESTIC,0
33.34,LOW,NONE,DOMESTIC,0
60.0,LOW,NONE,DOMESTIC,0
344.94,LOW,NONE,DOMESTIC,0
11.94,LOW,HIGH,DOMESTIC,0
209.24,LOW,NONE,DOMESTIC,0
55.49,LOW,NONE,DOMESTIC,0
252.24,LOW,NONE,DOMESTIC,0
51.35,LOW,NONE,DOMESTIC,1
390.08,LOW,NONE,INTERNATIONAL,0
225.82,LOW,NONE,DOMESTIC,0
1456.98,HIGH,MEDIUM,DOMESTIC,1
222.01,LOW,MEDIUM,DOMESTIC,1
77.94,LOW,NONE,DOMESTIC,0
157.64,LOW,NONE,DOMESTIC,0
35.83,LOW,NONE,DOMESTIC,0
380.66,LOW,NONE,DOMESTIC,0
487.81,LOW,NONE,DOMESTIC,0
6167.46,HIGH,NONE,DOMESTIC,0
95.03,LOW,NONE,DOMESTIC,0
153.26,LOW,NONE,DOMESTIC,0
101.12,LOW,NONE,DOMESTIC,0
292.94,LOW,NONE,DOMESTIC,0
368.3,LOW,NONE,DOMESTIC,0
204.71,LOW,NONE,DOMESTIC,0
953.53,MEDIUM,NONE,INTERNATIONAL,0
95.65,LOW,LOW,INTERNATIONAL,0
832.94,MEDIUM,NONE,INTERNATIONAL,0
455.14,LOW,NONE,DOMESTIC,0
216.46,LOW,NONE,DOMESTIC,0
143.81,LOW,NONE,INTERNATIONAL,0
5823.34,HIGH,NONE,DOMESTIC,0
73.02,LOW,HIGH,INTERNATIONAL,0
328.93,LOW,MEDIUM,DOMESTIC,1
79.9,LOW,LOW,INTERNATIONAL,0
2450.91,HIGH,NONE,DOMESTIC,0
728.39,MEDIUM,NONE,DOMESTIC,0
88.05,LOW,NONE,DOMESTIC,0
439.5,LOW,NONE,DOMESTIC,0
311.54,LOW,NONE,DOMESTIC,0
109.53,LOW,NONE,INTERNATIONAL,0
612.26,MEDIUM,NONE,DOMESTIC,0
372.11,LOW,NONE,DOMESTIC,0
294.37,LOW,NONE,DOMESTIC,1
207.9,LOW,NONE,DOMESTIC,1
393.69,LOW,NONE,DOMESTIC,0
299.86,LOW,NONE,DOMESTIC,0
238.27,LOW,MEDIUM,INTERNATIONAL,0
92.6,LOW,NONE,DOMESTIC,0
2165.08,HIGH,NONE,DOMESTIC,1
53.28,LOW,LOW,INTERNATIONAL,0
391.87,LOW,MEDIUM,DOMESTIC,0
142.78,LOW,NONE,INTERNATIONAL,0
2366.14,HIGH,NONE,DOMESTIC,0
64.97,LOW,NONE,DOMESTIC,0
81.53,LOW,NONE,DOMESTIC,0
59.4,LOW,NONE,DOMESTIC,0
340.46,LOW,NONE,DOMESTIC,0
34.47,LOW,NONE,DOMESTIC,0
115.31,LOW,NONE,DOMESTIC,0
12.04,LOW,NONE,DOMESTIC,0
304.36,LOW,NONE,INTERNATIONAL,0
111.98,LOW,NONE,DOMESTIC,0
29.51,LOW,NONE,INTERNATIONAL,0
952.6,MEDIUM,HIGH,INTERNATIONAL,0
37.65,LOW,LOW,INTERNATIONAL,0
645.16,MEDIUM,HIGH,INTERNATIONAL,1
85.39,LOW,NONE,DOMESTIC,0
1911.7,HIGH,NONE,DOMESTIC,0
605.18,MEDIUM,NONE,DOMESTIC,0
56.42,LOW,LOW,INTERNATIONAL,0
63.79,LOW,NONE,DOMESTIC,0
498.24,LOW,NONE,INTERNATIONAL,0
154.38,LOW,NONE,INTERNATIONAL,1
175.04,LOW,NONE,DOMESTIC,0
1225.56,HIGH,NONE,DOMESTIC,0
80.07,LOW,NONE,DOMESTIC,0
248.86,LOW,NONE,DOMESTIC,0
798.21,MEDIUM,NONE,DOMESTIC,0
655.85,MEDIUM,NONE,INTERNATIONAL,0
177.35,LOW,NONE,DOMESTIC,0
148.95,LOW,NONE,DOMESTIC,0
21.04,LOW,NONE,INTERNATIONAL,0
52.86,LOW,NONE,DOMESTIC,0
338.12,LOW,NONE,INTERNATIONAL,0
182.63,LOW,NONE,DOMESTIC,0
243.42,LOW,NONE,INTERNATIONAL,0
894.82,MEDIUM,NONE,DOMESTIC,0
44.29,LOW,NONE,DOMESTIC,0
159.94,LOW,NONE,DOMESTIC,0
283.83,LOW,NONE,DOMESTIC,0
85.03,LOW,NONE,DOMESTIC,0
1519.48,HIGH,NONE,INTERNATIONAL,0
750.11,MEDIUM,NONE,INTERNATIONAL,0
325.48,LOW,NONE,DOMESTIC,0
2479.57,HIGH,NONE,DOMESTIC,1
29.08,LOW,NONE,INTERNATIONAL,0
217.72,LOW,NONE,INTERNATIONAL,0
360.75,LOW,HIGH,DOMESTIC,0
64.01,LOW,NONE,DOMESTIC,0
330.16,LOW,NONE,INTERNATIONAL,0
49.39,LOW,NONE,DOMESTIC,0
558.85,MEDIUM,NONE,DOMESTIC,0
917.55,MEDIUM,NONE,INTERNATIONAL,1
317.75,LOW,NONE,DOMESTIC,0
18.04,LOW,NONE,INTERNATIONAL,0
59.65,LOW,NONE,DOMESTIC,0
471.53,LOW,NONE,INTERNATIONAL,0
226.39,LOW,NONE,INTERNATIONAL,1
5.79,LOW,MEDIUM,INTERNATIONAL,0
1177.85,HIGH,NONE,INTERNATIONAL,0
264.57,LOW,NONE,INTERNATIONAL,0
72.81,LOW,NONE,DOMESTIC,0
842.87,MEDIUM,NONE,INTERNATIONAL,0
88.14,LOW,NONE,INTERNATIONAL,0
86.85,LOW,NONE,DOMESTIC,0
356.88,LOW,LOW,DOMESTIC,0
2435.8,HIGH,NONE,DOMESTIC,0
1969.37,HIGH,NONE,DOMESTIC,0
357.54,LOW,NONE,DOMESTIC,0
410.69,LOW,NONE,DOMESTIC,0
640.44,MEDIUM,NONE,DOMESTIC,0
40.31,LOW,NONE,DOMESTIC,0
524.91,MEDIUM,NONE,DOMESTIC,0
81.67,LOW,HIGH,INTERNATIONAL,0
338.18,LOW,NONE,DOMESTIC,0
161.83,LOW,NONE,DOMESTIC,0
432.79,LOW,NONE,DOMESTIC,0
258.03,LOW,NONE,INTERNATIONAL,0
5.0,LOW,NONE,INTERNATIONAL,0
280.1,LOW,NONE,DOMESTIC,0
523.5,MEDIUM,NONE,DOMESTIC,0
401.67,LOW,NONE,DOMESTIC,0
191.55,LOW,NONE,DOMESTIC,0
2019.38,HIGH,LOW,INTERNATIONAL,1
334.95,LOW,NONE,DOMESTIC,0
397.22,LOW,NONE,DOMESTIC,0
901.17,MEDIUM,NONE,DOMESTIC,0
358.93,LOW,NONE,DOMESTIC,0
65.45,LOW,NONE,DOMESTIC,0
8.18,LOW,NONE,DOMESTIC,0
115.53,LOW,NONE,DOMESTIC,0
614.56,MEDIUM,MEDIUM,DOMESTIC,0
136.59,LOW,NONE,DOMESTIC,0
648.86,MEDIUM,NONE,INTERNATIONAL,0
268.92,LOW,NONE,DOMESTIC,0
1252.02,HIGH,NONE,DOMESTIC,0
147.69,LOW,NONE,DOMESTIC,0
413.6,LOW,NONE,INTERNATIONAL,0
435.53,LOW,NONE,INTERNATIONAL,0
1670.35,HIGH,NONE,INTERNATIONAL,0
21.97,LOW,NONE,DOMESTIC,0
118.48,LOW,NONE,INTERNATIONAL,0
691.68,MEDIUM,NONE,DOMESTIC,0
1773.28,HIGH,MEDIUM,INTERNATIONAL,1
304.21,LOW,NONE,INTERNATIONAL,0
148.19,LOW,NONE,DOMESTIC,0
611.39,MEDIUM,NONE,DOMESTIC,0
710.79,MEDIUM,NONE,DOMESTIC,0
135.38,LOW,NONE,DOMESTIC,0
343.62,LOW,NONE,INTERNATIONAL,1
1082.84,HIGH,NONE,DOMESTIC,0
2823.54,HIGH,MEDIUM,INTERNATIONAL,0
599.53,MEDIUM,NONE,INTERNATIONAL,0
233.51,LOW,NONE,DOMESTIC,0
204.51,LOW,NONE,DOMESTIC,0
466.9,LOW,NONE,DOMESTIC,0
188.19,LOW,LOW,INTERNATIONAL,0
284.19,LOW,NONE,DOMESTIC,0
52.75,LOW,NONE,DOMESTIC,0
1267.31,HIGH,LOW,DOMESTIC,0
47.2,LOW,NONE,INTERNATIONAL,0
122.77,LOW,NONE,DOMESTIC,0
250.98,LOW,NONE,DOMESTIC,0
3233.95,HIGH,NONE,INTERNATIONAL,0
124.34,LOW,NONE,DOMESTIC,0
89.52,LOW,NONE,DOMESTIC,0
104.59,LOW,NONE,DOMESTIC,0
2065.52,HIGH,NONE,DOMESTIC,0
5.0,LOW,NONE,DOMESTIC,0
56.82,LOW,NONE,DOMESTIC,0
8785.58,HIGH,NONE,DOMESTIC,0
488.49,LOW,NONE,DOMESTIC,0
49.43,LOW,NONE,DOMESTIC,0
207.9,LOW,NONE,DOMESTIC,0
240.97,LOW,NONE,DOMESTIC,0
689.45,MEDIUM,HIGH,INTERNATIONAL,1
2635.83,HIGH,LOW,INTERNATIONAL,0
371.73,LOW,NONE,DOMESTIC,0
106.16,LOW,NONE,INTERNATIONAL,0
636.63,MEDIUM,HIGH,INTERNATIONAL,1
85.71,LOW,NONE,DOMESTIC,0
54.52,LOW,NONE,INTERNATIONAL,0
20.45,LOW,NONE,INTERNATIONAL,0
26.59,LOW,NONE,DOMESTIC,0
65.59,LOW,NONE,DOMESTIC,0
44.86,LOW,NONE,DOMESTIC,0
335.79,LOW,NONE,DOMESTIC,0
43.57,LOW,NONE,INTERNATIONAL,0
5.0,LOW,NONE,DOMESTIC,0
53.75,LOW,NONE,DOMESTIC,0
116.35,LOW,NONE,DOMESTIC,0
97.15,LOW,NONE,INTERNATIONAL,0
1711.26,HIGH,NONE,DOMESTIC,0
96.1,LOW,NONE,INTERNATIONAL,0
722.61,MEDIUM,NONE,DOMESTIC,0
214.43,LOW,NONE,DOMESTIC,0
207.79,LOW,NONE,DOMESTIC,0
71.23,LOW,NONE,DOMESTIC,0
203.22,LOW,NONE,DOMESTIC,0
78.32,LOW,NONE,DOMESTIC,0
276.76,LOW,NONE,DOMESTIC,0
159.92,LOW,NONE,DOMESTIC,0
61.46,LOW,LOW,INTERNATIONAL,0
839.4,MEDIUM,NONE,INTERNATIONAL,0
391.45,LOW,NONE,DOMESTIC,0
120.15,LOW,MEDIUM,INTERNATIONAL,0
267.75,LOW,NONE,DOMESTIC,0
196.46,LOW,NONE,DOMESTIC,0
68.2,LOW,NONE,DOMESTIC,0
241.97,LOW,NONE,DOMESTIC,0
95.13,LOW,NONE,INTERNATIONAL,0
61.43,LOW,NONE,DOMESTIC,0
24.6,LOW,NONE,DOMESTIC,0
135.57,LOW,NONE,DOMESTIC,0
472.97,LOW,NONE,DOMESTIC,0
86.13,LOW,NONE,DOMESTIC,0
6611.62,HIGH,NONE,DOMESTIC,0
727.27,MEDIUM,NONE,DOMESTIC,0
1279.82,HIGH,NONE,DOMESTIC,1
643.68,MEDIUM,NONE,DOMESTIC,0
2683.82,HIGH,NONE,INTERNATIONAL,0
76.03,LOW,NONE,DOMESTIC,0
6.94,LOW,NONE,DOMESTIC,0
120.46,LOW,NONE,DOMESTIC,0
467.42,LOW,NONE,DOMESTIC,0
269.93,LOW,NONE,DOMESTIC,0
319.1,LOW,NONE,DOMESTIC,0
1308.79,HIGH,NONE,DOMESTIC,0
368.49,LOW,NONE,DOMESTIC,0
646.88,MEDIUM,NONE,DOMESTIC,0
61.88,LOW,NONE,DOMESTIC,0
50.14,LOW,NONE,DOMESTIC,0
1944.35,HIGH,NONE,DOMESTIC,0
252.1,LOW,NONE,DOMESTIC,0
94.85,LOW,NONE,INTERNATIONAL,0
95.08,LOW,NONE,DOMESTIC,0
91.59,LOW,LOW,INTERNATIONAL,0
84.48,LOW,NONE,DOMESTIC,0
38.91,LOW,NONE,DOMESTIC,0
29.02,LOW,NONE,DOMESTIC,0
169.08,LOW,NONE,INTERNATIONAL,0
98.81,LOW,NONE,DOMESTIC,0
980.73,MEDIUM,NONE,DOMESTIC,1
326.78,LOW,NONE,DOMESTIC,0
314.76,LOW,NONE,DOMESTIC,0
80.67,LOW,NONE,INTERNATIONAL,0
186.84,LOW,NONE,DOMESTIC,0
358.16,LOW,NONE,DOMESTIC,0
578.53,MEDIUM,LOW,DOMESTIC,0
193.81,LOW,NONE,DOMESTIC,0
944.3,MEDIUM,NONE,INTERNATIONAL,1
222.39,LOW,NONE,INTERNATIONAL,0
641.6,MEDIUM,NONE,INTERNATIONAL,0
113.56,LOW,NONE,DOMESTIC,0
19.04,LOW,NONE,DOMESTIC,0
316.05,LOW,NONE,DOMESTIC,0
585.7,MEDIUM,NONE,DOMESTIC,0
478.35,LOW,MEDIUM,INTERNATIONAL,1
389.0,LOW,NONE,DOMESTIC,0
137.42,LOW,NONE,DOMESTIC,0
74.03,LOW,NONE,DOMESTIC,0
463.34,LOW,NONE,INTERNATIONAL,0
391.24,LOW,NONE,DOMESTIC,0
103.17,LOW,NONE,DOMESTIC,0
983.73,MEDIUM,NONE,DOMESTIC,0
66.8,LOW,MEDIUM,INTERNATIONAL,0
100.07,LOW,NONE,DOMESTIC,0
2003.8,HIGH,NONE,DOMESTIC,1
710.67,MEDIUM,NONE,DOMESTIC,0
135.68,LOW,NONE,INTERNATIONAL,0
324.27,LOW,NONE,INTERNATIONAL,0
271.13,LOW,NONE,DOMESTIC,0
5.4,LOW,NONE,DOMESTIC,1
64.71,LOW,NONE,DOMESTIC,1
205.41,LOW,NONE,DOMESTIC,0
135.94,LOW,NONE,DOMESTIC,0
307.11,LOW,NONE,DOMESTIC,0
1010.73,HIGH,NONE,INTERNATIONAL,1
142.53,LOW,NONE,DOMESTIC,0
52.76,LOW,NONE,DOMESTIC,0
341.1,LOW,NONE,DOMESTIC,0
141.55,LOW,NONE,DOMESTIC,0
178.21,LOW,NONE,DOMESTIC,0
148.37,LOW,NONE,DOMESTIC,0
4537.4,HIGH,NONE,DOMESTIC,0
10.68,LOW,NONE,DOMESTIC,0
130.24,LOW,NONE,DOMESTIC,0
218.91,LOW,NONE,DOMESTIC,0
76.64,LOW,NONE,DOMESTIC,0
741.29,MEDIUM,NONE,DOMESTIC,0
659.53,MEDIUM,NONE,DOMESTIC,0
206.26,LOW,NONE,DOMESTIC,0
152.66,LOW,NONE,DOMESTIC,0
189.14,LOW,NONE,DOMESTIC,0
190.98,LOW,NONE,INTERNATIONAL,1
197.91,LOW,NONE,DOMESTIC,0
170.69,LOW,NONE,DOMESTIC,0
309.34,LOW,NONE,DOMESTIC,0
608.18,MEDIUM,NONE,INTERNATIONAL,0
41.79,LOW,NONE,DOMESTIC,0
53.26,LOW,NONE,INTERNATIONAL,0
20.76,LOW,NONE,DOMESTIC,0
708.58,MEDIUM,HIGH,INTERNATIONAL,0
308.45,LOW,NONE,DOMESTIC,0
435.17,LOW,NONE,DOMESTIC,0
31.94,LOW,NONE,DOMESTIC,0
2448.69,HIGH,NONE,DOMESTIC,0
96.71,LOW,HIGH,INTERNATIONAL,1
276.08,LOW,NONE,INTERNATIONAL,0
697.18,MEDIUM,NONE,DOMESTIC,0
58.04,LOW,NONE,DOMESTIC,0
105.22,LOW,NONE,DOMESTIC,0
280.2,LOW,NONE,DOMESTIC,0
10417.23,HIGH,NONE,DOMESTIC,0
330.35,LOW,NONE,DOMESTIC,0
1924.1,HIGH,NONE,DOMESTIC,0
1120.23,HIGH,NONE,INTERNATIONAL,0
361.56,LOW,NONE,INTERNATIONAL,0
57.87,LOW,MEDIUM,INTERNATIONAL,0
919.93,MEDIUM,NONE,DOMESTIC,0
29.11,LOW,NONE,INTERNATIONAL,0
1909.91,HIGH,HIGH,DOMESTIC,1
288.19,LOW,NONE,DOMESTIC,0
6.15,LOW,NONE,DOMESTIC,0
138.93,LOW,MEDIUM,INTERNATIONAL,0
531.9,MEDIUM,NONE,DOMESTIC,0
159.76,LOW,MEDIUM,INTERNATIONAL,1
577.6,MEDIUM,NONE,DOMESTIC,0
69.83,LOW,NONE,INTERNATIONAL,0
37.73,LOW,NONE,DOMESTIC,0
199.77,LOW,NONE,INTERNATIONAL,0
229.58,LOW,NONE,DOMESTIC,0
137.46,LOW,NONE,DOMESTIC,0
